order_id,customer_id,order_date,order_status,payment_status,payment_method,currency,subtotal,discount_amount,tax_amount,shipping_amount,total_amount,shipping_country,shipping_city,shipping_postcode,device_type,traffic_source
18550,471,16-11-2024 09:17,Cancelled,Paid,Wallet,USD,352.18,0,42.26,3.88,398.32,Korea,North John,13115,Tablet,Organic
18551,4947,04-01-2025 22:58,Cancelled,Paid,Wallet,USD,1806.51,90.33,216.78,30.85,1963.81,Sao Tome and Principe,Matthewbury,67861,Tablet,Organic
18552,5001,23-07-2024 17:50,Pending,Paid,Card,USD,1345.78,201.87,161.49,17.46,1322.86,France,Stephanieton,41256,Tablet,Referral
18553,7774,24-07-2025 19:41,Returned,Paid,Wallet,USD,541.93,81.29,65.03,26.08,551.75,Ecuador,East Melody,87713,Desktop,Direct
18554,2977,21-02-2026 13:56,Completed,Pending,Card,USD,942.92,47.15,113.15,16.86,1025.78,Ukraine,Lake Stephanieburgh,94131,Tablet,Referral
18555,397,15-12-2024 07:31,Returned,Refunded,Wallet,USD,811.47,0,97.38,19.25,928.1,Antarctica (the territory South of 60 deg S),Andreaberg,22504,Tablet,Email
18556,9675,28-01-2026 06:17,Returned,Pending,Card,USD,305.35,30.54,36.64,15.19,326.64,Gabon,North Edwardfort,53874,Desktop,Email
18557,4719,15-11-2024 01:01,Completed,Failed,Wallet,USD,321.98,16.1,38.64,6.38,350.9,Angola,Nicoleton,45233,Desktop,Organic
18558,6020,09-04-2025 16:33,Completed,Pending,Wallet,USD,347.04,17.35,41.64,42.8,414.13,Serbia,Wallsmouth,37013,Tablet,Organic
18559,761,05-12-2024 02:54,Cancelled,Paid,Wallet,USD,1214.2,60.71,145.7,14.46,1313.65,Nauru,Fosterview,73168,Desktop,Organic
18560,4662,25-08-2025 23:12,Returned,Failed,BankTransfer,USD,1731.56,0,207.79,3.55,1942.9,United Kingdom,Kaitlinborough,46239,Mobile,Organic
18561,8733,22-08-2025 08:05,Pending,Paid,Card,USD,318.25,15.91,38.19,28.27,368.8,Montserrat,North Elizabethburgh,1247,Tablet,Direct
18562,4384,21-04-2026 22:58,Cancelled,Pending,BankTransfer,USD,238.22,0,28.59,15.05,281.86,Australia,Jimmytown,5212,Desktop,Direct
18563,9941,04-01-2025 23:31,Pending,Failed,Wallet,USD,240.24,24.02,28.83,47.56,292.61,Belgium,Deniseborough,35082,Mobile,Referral
18564,2913,05-06-2025 22:20,Pending,Refunded,Wallet,USD,219.33,10.97,26.32,5.31,239.99,Togo,South Jilltown,11995,Mobile,Direct
18565,3926,25-03-2026 01:50,Completed,Paid,BankTransfer,USD,403.75,40.38,48.45,24.5,436.32,Benin,East James,45297,Desktop,Paid
18566,4738,23-08-2025 19:52,Pending,Refunded,BankTransfer,USD,768.21,0,92.19,49.7,910.1,Korea,New Jamietown,15666,Desktop,Direct
18567,3542,18-01-2026 17:26,Returned,Pending,BankTransfer,USD,653.9,98.08,78.47,49.46,683.75,United States Virgin Islands,Karenchester,27606,Tablet,Direct
18568,2379,25-06-2025 05:32,Returned,Failed,Wallet,USD,227.37,11.37,27.28,48.39,291.67,Monaco,West Edward,70393,Mobile,Email
18569,7046,23-11-2025 03:02,Completed,Refunded,PayPal,USD,1020.76,102.08,122.49,30.14,1071.31,Tonga,Rogersport,13687,Mobile,Paid
18570,6835,01-06-2026 05:02,Returned,Pending,PayPal,USD,256.69,25.67,30.8,22.88,284.7,Vanuatu,Juliafurt,58007,Desktop,Organic
18571,5075,20-07-2025 08:27,Completed,Paid,Card,USD,674.04,0,80.88,47.67,802.59,Croatia,Matthewchester,34966,Mobile,Email
18572,926,26-03-2026 00:48,Completed,Failed,Wallet,USD,1580.85,79.04,189.7,15.3,1706.81,Cambodia,Sawyerburgh,26541,Desktop,Organic
18573,7696,13-12-2024 19:52,Returned,Pending,PayPal,USD,844.18,126.63,101.3,35.9,854.75,Guernsey,Kingfurt,24312,Desktop,Paid
18574,6163,14-01-2026 05:59,Cancelled,Refunded,Wallet,USD,53.22,7.98,6.39,20.4,72.03,Luxembourg,South Karenberg,70838,Desktop,Paid
18575,7010,18-10-2024 14:35,Cancelled,Paid,Card,USD,1190.68,59.53,142.88,49.15,1323.18,Ukraine,Lake Ashleyton,63919,Tablet,Organic
18576,3277,28-09-2024 05:26,Cancelled,Paid,BankTransfer,USD,582.59,58.26,69.91,12.11,606.35,Tokelau,Lake Adrianshire,53184,Tablet,Paid
18577,6393,06-11-2024 15:16,Returned,Failed,Card,USD,1223.68,0,146.84,40.87,1411.39,Australia,Ronaldland,11051,Tablet,Organic
18578,1156,29-09-2024 13:41,Completed,Pending,PayPal,USD,1395.82,0,167.5,21.8,1585.12,Portugal,Castrofort,72715,Mobile,Paid
18579,5859,22-04-2025 19:20,Pending,Failed,BankTransfer,USD,1352.63,202.89,162.32,9.93,1321.99,Mauritania,South Lindaview,20969,Mobile,Paid
18580,8881,22-09-2025 05:40,Returned,Pending,BankTransfer,USD,1667.5,83.38,200.1,18.66,1802.88,Liberia,Kristinshire,25639,Desktop,Direct
18581,3778,07-07-2025 11:44,Completed,Paid,Wallet,USD,1904.86,190.49,228.58,30.56,1973.51,Swaziland,Lake Henry,44727,Tablet,Referral
18582,2570,16-04-2026 21:26,Completed,Paid,Wallet,USD,843.65,42.18,101.24,10.03,912.74,Oman,Port Jeremychester,95051,Tablet,Paid
18583,6650,01-04-2025 07:42,Completed,Refunded,PayPal,USD,113.58,0,13.63,41.81,169.02,Costa Rica,Lorraineport,54122,Tablet,Direct
18584,4249,11-02-2025 15:17,Completed,Paid,Card,USD,674.07,101.11,80.89,9.04,662.89,Cambodia,Medinabury,59114,Desktop,Direct
18585,3290,01-02-2025 18:21,Completed,Refunded,BankTransfer,USD,522.97,0,62.76,11.17,596.9,Serbia,East Michaelport,87128,Desktop,Paid
18586,2295,07-09-2025 13:25,Pending,Refunded,PayPal,USD,1610.16,241.52,193.22,4.93,1566.79,Cote d'Ivoire,Pamelaton,26094,Mobile,Email
18587,6326,16-03-2026 03:26,Cancelled,Failed,Wallet,USD,973.55,97.36,116.83,12.62,1005.64,Trinidad and Tobago,South Michaelville,26739,Desktop,Email
18588,3535,30-11-2025 03:19,Completed,Paid,PayPal,USD,1197.96,0,143.76,1.82,1343.54,Peru,Port Brianport,28740,Desktop,Referral
18589,7156,18-06-2025 00:59,Returned,Pending,BankTransfer,USD,1707.97,0,204.96,29.19,1942.12,Seychelles,East Latoyastad,49376,Mobile,Email
18590,1842,15-12-2025 23:24,Pending,Failed,Wallet,USD,222.14,33.32,26.66,48.86,264.34,Seychelles,Jordanton,71898,Tablet,Referral
18591,2759,04-07-2025 22:19,Returned,Failed,Wallet,USD,102.84,15.43,12.34,37.39,137.14,Angola,West Mirandamouth,53801,Desktop,Organic
18592,5191,27-10-2025 00:11,Completed,Paid,Card,USD,325.38,32.54,39.05,9.2,341.09,Aruba,Gentryside,8770,Desktop,Referral
18593,2800,12-11-2025 10:28,Cancelled,Pending,Wallet,USD,1845.87,184.59,221.5,3.17,1885.95,Guernsey,North Tony,66760,Mobile,Referral
18594,6502,03-04-2025 01:31,Cancelled,Refunded,BankTransfer,USD,1700.97,255.15,204.12,43.88,1693.82,Belarus,East Jonathanchester,87959,Tablet,Paid
18595,7295,06-11-2024 02:53,Completed,Pending,BankTransfer,USD,1508.9,75.45,181.07,24.56,1639.08,Liechtenstein,East Patrick,59200,Tablet,Email
18596,7031,27-06-2026 00:09,Pending,Pending,PayPal,USD,1122.97,168.45,134.76,0.1,1089.38,Somalia,New Jillian,30814,Mobile,Paid
18597,816,01-05-2026 15:55,Completed,Refunded,Card,USD,350.64,17.53,42.08,39.98,415.17,Turkmenistan,Tommyfort,33808,Tablet,Email
18598,7224,16-07-2025 09:51,Completed,Failed,BankTransfer,USD,868.95,130.34,104.27,9.39,852.27,Yemen,Moonberg,39562,Desktop,Referral
18599,292,25-05-2025 00:36,Cancelled,Refunded,PayPal,USD,195.88,9.79,23.51,15.1,224.7,Kazakhstan,Port Nancyland,49731,Mobile,Paid
18600,3048,02-07-2026 10:56,Cancelled,Pending,Card,USD,720.21,108.03,86.43,10.51,709.12,Seychelles,North Samantha,74689,Mobile,Direct
18601,9170,31-01-2025 14:14,Completed,Failed,Card,USD,1055.73,158.36,126.69,44.76,1068.82,Spain,Michaelberg,35253,Tablet,Paid
18602,3703,04-11-2025 00:24,Completed,Pending,Card,USD,505.15,25.26,60.62,42.47,582.98,Moldova,Williamschester,63988,Mobile,Organic
18603,1911,19-02-2025 12:09,Completed,Failed,Card,USD,1425.71,142.57,171.09,4.75,1458.98,Papua New Guinea,Shannonshire,18387,Tablet,Email
18604,2654,12-01-2025 17:23,Completed,Pending,PayPal,USD,1318.06,131.81,158.17,49.14,1393.56,Wallis and Futuna,Lake Richardstad,5488,Tablet,Email
18605,4674,27-04-2026 01:51,Returned,Failed,PayPal,USD,1312.52,65.63,157.5,23.83,1428.22,Congo,Stewartmouth,73022,Desktop,Direct
18606,2707,23-10-2024 21:56,Returned,Paid,Wallet,USD,893.18,133.98,107.18,2.9,869.28,Cocos (Keeling) Islands,Lake Timothyport,59942,Desktop,Email
18607,9686,11-12-2024 08:19,Returned,Failed,PayPal,USD,1149.51,0,137.94,15.36,1302.81,Kenya,Codyburgh,96641,Tablet,Direct
18608,6427,20-11-2024 13:37,Cancelled,Failed,Wallet,USD,1043.82,156.57,125.26,20.1,1032.61,Iraq,New Barry,18169,Desktop,Referral
18609,4976,10-12-2024 10:21,Cancelled,Failed,BankTransfer,USD,254.69,38.2,30.56,37.25,284.3,Poland,Lake Tiffany,34685,Desktop,Direct
18610,5597,25-09-2025 07:12,Completed,Failed,BankTransfer,USD,482.04,48.2,57.84,29.46,521.14,Bolivia,New Elizabeth,99508,Mobile,Referral
18611,1652,13-01-2026 09:01,Completed,Paid,PayPal,USD,1097.1,0,131.65,30.25,1259,Latvia,Crystalfort,72546,Tablet,Paid
18612,6489,24-04-2025 23:57,Pending,Refunded,PayPal,USD,930.68,139.6,111.68,47.35,950.11,Cape Verde,South Donald,45288,Mobile,Referral
18613,1616,10-12-2024 16:29,Pending,Refunded,PayPal,USD,786.09,0,94.33,47.32,927.74,Cocos (Keeling) Islands,Amyton,24956,Desktop,Email
18614,6430,09-04-2026 09:40,Returned,Failed,Card,USD,1108.57,0,133.03,21.47,1263.07,Tuvalu,South Melanie,51392,Mobile,Email
18615,9702,20-07-2025 02:37,Pending,Refunded,PayPal,USD,1917.26,287.59,230.07,39.22,1898.96,Oman,Morenomouth,29812,Desktop,Paid
18616,5480,11-03-2026 11:05,Pending,Refunded,Card,USD,1708.69,256.3,205.04,37.29,1694.72,Marshall Islands,West Joshua,64904,Desktop,Organic
18617,4713,03-04-2026 01:40,Returned,Refunded,Wallet,USD,945.35,47.27,113.44,14.33,1025.85,South Africa,Brandonmouth,58725,Desktop,Paid
18618,470,03-10-2025 01:29,Pending,Pending,Wallet,USD,57.11,0,6.85,28.77,92.73,Uganda,West Mistyfurt,82635,Tablet,Paid
18619,4141,05-03-2026 12:39,Pending,Pending,PayPal,USD,865.98,86.6,103.92,32.8,916.1,Seychelles,Murrayville,92076,Desktop,Paid
18620,7035,02-02-2026 08:59,Completed,Paid,Wallet,USD,537.42,26.87,64.49,5.34,580.38,Liechtenstein,Shannonberg,48104,Desktop,Referral
18621,4977,02-01-2025 07:15,Pending,Pending,BankTransfer,USD,627.33,94.1,75.28,27.82,636.33,Japan,South James,47478,Desktop,Paid
18622,2252,30-03-2026 02:58,Pending,Refunded,Card,USD,770.07,77.01,92.41,37.82,823.29,Sierra Leone,Sullivanfurt,70982,Desktop,Direct
18623,7865,14-04-2026 00:02,Pending,Failed,PayPal,USD,1833,183.3,219.96,8.14,1877.8,Turkmenistan,Amyberg,32454,Desktop,Organic
18624,4749,27-05-2026 02:24,Returned,Paid,Wallet,USD,1166.08,116.61,139.93,35.42,1224.82,American Samoa,West Heidi,10236,Desktop,Paid
18625,1375,12-05-2025 07:27,Pending,Paid,Wallet,USD,762.97,38.15,91.56,41.3,857.68,United States of America,West Shannon,4711,Desktop,Paid
18626,3847,06-03-2026 01:41,Returned,Refunded,Wallet,USD,310.09,0,37.21,49.49,396.79,Trinidad and Tobago,Wyattstad,80188,Tablet,Paid
18627,2269,26-02-2026 23:11,Returned,Pending,BankTransfer,USD,1860.48,0,223.26,45.72,2129.46,Tokelau,North Pamelabury,31902,Mobile,Direct
18628,8794,08-08-2024 17:34,Returned,Refunded,Wallet,USD,1290.83,0,154.9,22.4,1468.13,Albania,New Robertostad,17355,Mobile,Referral
18629,473,17-07-2025 23:28,Cancelled,Paid,BankTransfer,USD,1367.16,0,164.06,10.62,1541.84,Saint Kitts and Nevis,West Julie,26195,Desktop,Email
18630,2080,07-10-2024 10:52,Cancelled,Refunded,Wallet,USD,894.02,44.7,107.28,5.81,962.41,Vanuatu,Johnsonbury,78876,Tablet,Organic
18631,3898,18-10-2024 13:06,Returned,Failed,Card,USD,180.11,18.01,21.61,1.45,185.16,Mexico,Glendashire,25821,Desktop,Referral
18632,7110,31-03-2026 07:21,Cancelled,Paid,Wallet,USD,407.23,0,48.87,22.54,478.64,Tokelau,Lake John,28543,Desktop,Email
18633,9923,17-04-2026 02:49,Pending,Failed,BankTransfer,USD,1461.85,0,175.42,49.23,1686.5,Ireland,South Danielle,19118,Desktop,Direct
18634,8717,13-02-2025 17:55,Completed,Failed,Wallet,USD,1237.49,61.87,148.5,6.53,1330.65,Tonga,New Jacob,38117,Mobile,Organic
18635,6825,20-01-2025 18:39,Returned,Refunded,Wallet,USD,241.99,24.2,29.04,33.58,280.41,Canada,Haydenhaven,29150,Desktop,Email
18636,8638,21-09-2025 19:38,Cancelled,Refunded,Wallet,USD,882.87,88.29,105.94,7.08,907.6,Montenegro,Kimberlyfort,19485,Desktop,Email
18637,400,01-04-2026 23:41,Pending,Pending,BankTransfer,USD,584.03,0,70.08,3.7,657.81,Yemen,Alanborough,94581,Tablet,Direct
18638,9652,26-10-2024 02:15,Cancelled,Paid,BankTransfer,USD,418.76,62.81,50.25,41.96,448.16,Tanzania,Williamton,31093,Mobile,Referral
18639,9942,28-06-2025 03:37,Completed,Refunded,PayPal,USD,232.14,23.21,27.86,12.16,248.95,Bahamas,West Gabriellefort,58191,Desktop,Referral
18640,5378,10-09-2024 17:09,Cancelled,Pending,Card,USD,11.52,0.58,1.38,12.79,25.11,Indonesia,Figueroaville,33589,Mobile,Email
18641,1032,01-05-2026 11:46,Returned,Failed,PayPal,USD,951.41,0,114.17,34.42,1100,Japan,Taraton,44626,Tablet,Direct
18642,894,01-11-2025 21:40,Returned,Failed,BankTransfer,USD,1641.19,82.06,196.94,7.63,1763.7,Korea,Bryanland,64747,Mobile,Email
18643,3346,26-11-2025 01:50,Returned,Failed,BankTransfer,USD,175.45,0,21.05,3.09,199.59,Maldives,West Andrew,89350,Desktop,Email
18644,9507,10-07-2026 15:53,Pending,Pending,BankTransfer,USD,167.32,8.37,20.08,22.17,201.2,Western Sahara,Christopherhaven,98972,Tablet,Referral
18645,8726,04-01-2026 20:57,Cancelled,Refunded,PayPal,USD,1495.24,149.52,179.43,25.17,1550.32,Switzerland,Jamesview,42759,Tablet,Direct
18646,9378,07-10-2024 20:53,Cancelled,Refunded,Wallet,USD,1109.05,166.36,133.09,21.62,1097.4,Western Sahara,Lake Trevorport,79965,Desktop,Organic
18647,6627,03-07-2025 10:05,Completed,Pending,PayPal,USD,1833.75,183.38,220.05,6.86,1877.28,Pakistan,Lake Amandastad,3612,Desktop,Organic
18648,2150,04-06-2026 18:53,Completed,Refunded,PayPal,USD,886.15,88.62,106.34,4,907.87,Chad,West Kellyhaven,58160,Mobile,Referral
18649,1305,14-10-2025 10:54,Cancelled,Paid,BankTransfer,USD,1251.62,125.16,150.19,47.92,1324.57,Martinique,South James,9879,Desktop,Referral
18650,3090,16-06-2026 10:32,Cancelled,Paid,Card,USD,993,148.95,119.16,6.64,969.85,Taiwan,Hollyview,66502,Desktop,Email
18651,987,03-04-2025 18:00,Pending,Failed,BankTransfer,USD,553.03,55.3,66.36,42.75,606.84,Hungary,North Catherinestad,29919,Tablet,Referral
18652,5400,03-02-2026 11:22,Completed,Paid,Card,USD,683.52,102.53,82.02,2.62,665.63,Lithuania,Victoriaton,45802,Tablet,Direct
18653,542,29-01-2025 20:18,Cancelled,Pending,Wallet,USD,1833.1,0,219.97,11.48,2064.55,India,Brewerbury,77176,Desktop,Direct
18654,811,21-07-2025 13:32,Cancelled,Pending,PayPal,USD,1329.07,0,159.49,8.96,1497.52,Singapore,Ericbury,56745,Mobile,Paid
18655,6252,15-06-2025 02:47,Completed,Paid,PayPal,USD,802.08,0,96.25,13.46,911.79,Bolivia,Sharonberg,3805,Desktop,Referral
18656,8600,14-08-2025 23:39,Cancelled,Failed,BankTransfer,USD,1337.01,200.55,160.44,11.19,1308.09,Australia,Bradshawbury,48253,Desktop,Direct
18657,4954,28-04-2026 07:17,Returned,Pending,PayPal,USD,1253.08,62.65,150.37,28.25,1369.05,French Southern Territories,North David,1341,Desktop,Referral
18658,8654,14-11-2024 05:36,Cancelled,Failed,PayPal,USD,215.49,21.55,25.86,31.4,251.2,Gibraltar,South James,74547,Mobile,Paid
18659,3639,28-06-2025 20:03,Returned,Refunded,Card,USD,1230.21,123.02,147.63,38.88,1293.7,North Macedonia,Port Tabitha,49707,Tablet,Paid
18660,233,31-03-2026 01:26,Pending,Pending,PayPal,USD,118.05,0,14.17,45.64,177.86,Malawi,Elliottburgh,97099,Tablet,Email
18661,6251,13-09-2024 07:50,Cancelled,Failed,Wallet,USD,1306.2,130.62,156.74,39.38,1371.7,Botswana,South Nicholas,64202,Mobile,Paid
18662,833,16-02-2025 12:24,Cancelled,Refunded,BankTransfer,USD,1122.92,0,134.75,28.4,1286.07,Greece,Bassbury,37546,Tablet,Email
18663,9107,26-04-2025 20:22,Pending,Pending,BankTransfer,USD,1572.44,235.87,188.69,15.36,1540.62,Bosnia and Herzegovina,West Sarahberg,82034,Tablet,Organic
18664,7141,13-09-2024 08:24,Cancelled,Refunded,PayPal,USD,1055.97,158.4,126.72,6.63,1030.92,American Samoa,Rachelburgh,55131,Tablet,Referral
18665,9038,24-05-2026 05:13,Completed,Refunded,Wallet,USD,178.66,0,21.44,6.88,206.98,Libyan Arab Jamahiriya,West Brian,46038,Tablet,Organic
18666,4431,12-10-2024 16:36,Pending,Refunded,PayPal,USD,1730.73,259.61,207.69,40.41,1719.22,Belarus,Ortegafurt,95522,Tablet,Direct
18667,5875,08-09-2024 19:04,Completed,Pending,PayPal,USD,612.53,61.25,73.5,2.02,626.8,Togo,South Brendashire,1918,Tablet,Referral
18668,5352,19-10-2025 08:32,Completed,Refunded,Card,USD,277.08,0,33.25,13.59,323.92,Holy See (Vatican City State),Lake Rodneyfort,29860,Mobile,Email
18669,1774,28-01-2026 04:14,Returned,Paid,Wallet,USD,145.29,0,17.43,14.94,177.66,United Kingdom,East Shannon,97136,Tablet,Paid
18670,3552,04-03-2026 11:02,Cancelled,Failed,PayPal,USD,427.18,21.36,51.26,15.58,472.66,Argentina,East Kathrynchester,20250,Mobile,Organic
18671,2995,06-07-2026 01:37,Pending,Refunded,PayPal,USD,1836.43,183.64,220.37,1.04,1874.2,Sudan,Valentinehaven,24008,Tablet,Organic
18672,5851,06-10-2025 06:46,Pending,Refunded,PayPal,USD,1876.13,187.61,225.14,12.02,1925.68,United Kingdom,South Jason,14540,Desktop,Direct
18673,6756,07-08-2024 05:02,Cancelled,Refunded,PayPal,USD,877.65,43.88,105.32,17.21,956.3,Portugal,Lake Kimberlyport,94152,Desktop,Direct
18674,4785,13-12-2024 08:17,Completed,Refunded,Card,USD,1268.23,190.23,152.19,24.59,1254.78,Tanzania,Zacharymouth,63580,Mobile,Paid
18675,1790,28-11-2024 11:12,Cancelled,Refunded,PayPal,USD,1139.13,56.96,136.7,15.26,1234.13,Palestinian Territory,Longside,39870,Desktop,Referral
18676,9348,05-04-2025 10:35,Returned,Refunded,Wallet,USD,1040.81,156.12,124.9,29.66,1039.25,Rwanda,East Christopher,48823,Desktop,Direct
18677,7283,08-01-2026 02:20,Pending,Failed,Wallet,USD,1475.6,147.56,177.07,17.82,1522.93,Djibouti,Port Kristina,98317,Tablet,Organic
18678,9343,01-07-2026 14:38,Cancelled,Paid,Wallet,USD,1220.25,61.01,146.43,23.51,1329.18,Norway,West Lee,11575,Desktop,Email
18679,3362,27-11-2025 04:34,Pending,Failed,PayPal,USD,208.72,20.87,25.05,13.97,226.87,Sierra Leone,Pamelaburgh,60134,Tablet,Referral
18680,2166,07-05-2026 03:11,Returned,Paid,BankTransfer,USD,1278.72,0,153.45,8.83,1441,Marshall Islands,New Loganside,953,Tablet,Email
18681,5004,26-09-2024 17:25,Pending,Refunded,PayPal,USD,1581.79,79.09,189.81,42.47,1734.98,Kuwait,North Donald,67966,Desktop,Email
18682,2075,23-09-2025 13:18,Cancelled,Paid,PayPal,USD,213.55,0,25.63,46.1,285.28,Rwanda,New Mary,45181,Mobile,Organic
18683,4086,05-07-2026 11:56,Completed,Refunded,Card,USD,30.42,4.56,3.65,29.54,59.05,Micronesia,Carterside,98242,Mobile,Email
18684,9035,16-08-2024 14:49,Cancelled,Paid,PayPal,USD,1808.27,180.83,216.99,48.07,1892.5,Cayman Islands,Farmerfort,36823,Desktop,Email
18685,9056,24-10-2025 23:26,Returned,Failed,PayPal,USD,739.61,73.96,88.75,11.34,765.74,Cape Verde,Brewershire,94735,Mobile,Paid
18686,6589,09-03-2026 09:00,Completed,Failed,Card,USD,1501.56,150.16,180.19,1.1,1532.69,Angola,Thompsonmouth,71220,Mobile,Direct
18687,1562,26-04-2025 20:25,Cancelled,Paid,Wallet,USD,908.72,45.44,109.05,41.55,1013.88,Ecuador,Deckerfurt,68151,Mobile,Email
18688,3138,25-10-2025 09:07,Cancelled,Refunded,Wallet,USD,1986.08,99.3,238.33,9.5,2134.61,Rwanda,New Jennifer,28964,Desktop,Direct
18689,8733,08-12-2025 22:38,Pending,Failed,BankTransfer,USD,703.09,105.46,84.37,1.36,683.36,Nauru,Diazbury,4561,Tablet,Referral
18690,7975,25-02-2026 04:49,Returned,Pending,PayPal,USD,312.05,15.6,37.45,3.68,337.58,Belize,Port Jamiemouth,32779,Desktop,Paid
18691,201,24-05-2026 12:29,Completed,Paid,BankTransfer,USD,1736.08,86.8,208.33,35.23,1892.84,Martinique,Melanieton,81547,Mobile,Referral
18692,6663,03-07-2026 05:41,Cancelled,Pending,Wallet,USD,1755.83,175.58,210.7,6.14,1797.09,Sao Tome and Principe,East Adam,24003,Mobile,Organic
18693,1692,05-02-2025 04:20,Completed,Pending,BankTransfer,USD,684.99,34.25,82.2,17.59,750.53,Saint Vincent and the Grenadines,East Rachael,41929,Tablet,Paid
18694,763,09-05-2025 03:26,Returned,Refunded,PayPal,USD,508.59,50.86,61.03,31.52,550.28,Yemen,Port Mariaburgh,84030,Desktop,Paid
18695,6801,10-02-2026 19:06,Pending,Refunded,BankTransfer,USD,963.4,96.34,115.61,12.48,995.15,Haiti,Johnberg,86223,Mobile,Email
18696,3250,02-07-2025 11:14,Completed,Paid,PayPal,USD,771.6,115.74,92.59,22.97,771.42,New Caledonia,Brandonfort,94100,Mobile,Paid
18697,1596,18-02-2025 01:37,Cancelled,Refunded,Card,USD,1454.04,145.4,174.48,22.37,1505.49,Tokelau,Smithchester,15504,Desktop,Organic
18698,4169,14-11-2025 09:41,Pending,Failed,PayPal,USD,197.7,9.88,23.72,19.64,231.18,Puerto Rico,Danielmouth,48864,Desktop,Referral
18699,6062,02-10-2025 14:42,Pending,Failed,Card,USD,1611.14,80.56,193.34,33.53,1757.45,Venezuela,Robertsfort,92006,Tablet,Email
18700,7109,04-08-2025 06:27,Pending,Failed,PayPal,USD,1031.49,103.15,123.78,17.05,1069.17,Bahrain,Port William,8058,Desktop,Email
18701,660,13-08-2024 18:48,Returned,Paid,Wallet,USD,474.68,47.47,56.96,40.76,524.93,South Africa,Fritzview,84324,Mobile,Referral
18702,3255,19-03-2026 06:19,Completed,Failed,Wallet,USD,935.6,140.34,112.27,1.88,909.41,Tunisia,New April,20761,Desktop,Organic
18703,4497,13-12-2025 02:00,Completed,Paid,Card,USD,908.59,136.29,109.03,0.5,881.83,Ireland,Evanhaven,56777,Tablet,Direct
18704,7114,26-02-2026 19:43,Pending,Paid,PayPal,USD,1434.81,215.22,172.18,11.25,1403.02,Hong Kong,Lake Evanberg,26099,Tablet,Email
18705,5701,17-08-2025 22:19,Completed,Pending,PayPal,USD,1494.37,149.44,179.32,6.69,1530.94,Congo,Ryanside,89941,Desktop,Referral
18706,9379,11-04-2026 14:42,Pending,Refunded,BankTransfer,USD,1972.15,197.22,236.66,29.65,2041.24,Nigeria,Richardfurt,75782,Tablet,Paid
18707,6482,21-02-2026 00:43,Completed,Failed,Wallet,USD,98.51,0,11.82,32.09,142.42,United States of America,Thomasstad,25548,Tablet,Direct
18708,2897,18-10-2025 07:48,Returned,Paid,PayPal,USD,136.47,20.47,16.38,25.7,158.08,Mozambique,Ericaborough,94583,Desktop,Email
18709,764,02-05-2025 18:02,Completed,Pending,PayPal,USD,638.8,63.88,76.66,18.44,670.02,Bahamas,Sandraborough,97931,Mobile,Organic
18710,3768,24-06-2026 01:57,Cancelled,Refunded,PayPal,USD,1219.47,121.95,146.34,22.4,1266.26,Japan,Ashleyland,91512,Desktop,Paid
18711,9393,26-10-2025 02:44,Pending,Failed,BankTransfer,USD,292.95,14.65,35.15,37.54,350.99,Serbia,Port Kevintown,59919,Tablet,Email
18712,1658,19-12-2024 00:08,Pending,Paid,BankTransfer,USD,1274,191.1,152.88,48.92,1284.7,Nauru,Lake Steven,8961,Mobile,Paid
18713,6198,16-05-2025 00:25,Completed,Failed,PayPal,USD,1888.01,0,226.56,34.8,2149.37,Belgium,New Lisa,44965,Tablet,Referral
18714,4516,31-03-2026 05:44,Completed,Paid,PayPal,USD,405.61,40.56,48.67,45.06,458.78,Guinea,Jasontown,85345,Tablet,Email
18715,4882,06-08-2025 11:57,Cancelled,Pending,PayPal,USD,1538.19,153.82,184.58,14.57,1583.52,Bermuda,Markstad,15227,Mobile,Paid
18716,7570,25-10-2025 15:36,Returned,Failed,PayPal,USD,1704.91,85.25,204.59,7.29,1831.54,Albania,Dennisview,69069,Desktop,Paid
18717,3189,24-09-2025 06:49,Pending,Failed,BankTransfer,USD,1985.45,99.27,238.25,22.87,2147.3,Mauritius,Deanfort,28927,Tablet,Organic
18718,9516,26-06-2025 22:37,Cancelled,Pending,PayPal,USD,1741.36,0,208.96,18.02,1968.34,Albania,Susanbury,15911,Tablet,Direct
18719,6417,14-08-2024 00:26,Completed,Paid,BankTransfer,USD,1134.85,170.23,136.18,21.06,1121.86,South Georgia and the South Sandwich Islands,Lopezberg,63984,Tablet,Paid
18720,998,04-03-2025 01:48,Returned,Failed,PayPal,USD,1565.1,156.51,187.81,18.96,1615.36,Mauritius,Lake Donnashire,42202,Tablet,Referral
18721,7044,04-04-2026 07:10,Completed,Refunded,Wallet,USD,1149.63,172.44,137.96,48.14,1163.29,Hong Kong,Port Benjaminbury,13695,Desktop,Direct
18722,2138,23-06-2026 04:09,Completed,Pending,Card,USD,1426.6,213.99,171.19,7.18,1390.98,Austria,South Kristinstad,3148,Mobile,Paid
18723,1390,01-04-2025 19:24,Pending,Pending,PayPal,USD,1174.35,58.72,140.92,8.39,1264.94,Egypt,New Cynthia,42888,Mobile,Direct
18724,4170,08-08-2024 21:37,Returned,Paid,PayPal,USD,1209.2,120.92,145.1,14.94,1248.32,Venezuela,Kaitlinfort,19306,Tablet,Email
