product_id,sku,product_name,category,subcategory,brand,price,cost,stock_quantity,active,created_at
803,SKU100803,TRUE,Sports,foreign,Harvey PLC,625.51,487.74,980,1,05-11-2024 00:08
804,SKU100804,Process,Beauty,your,"Smith, Rojas and Brown",642.29,495.91,74,1,31-08-2022 12:55
805,SKU100805,Specific,Electronics,economic,"Coleman, Joseph and Bolton",833.43,449,439,1,07-06-2022 07:05
806,SKU100806,Forward,Electronics,probably,Williams-Phillips,429.51,311.45,105,1,12-11-2021 05:37
807,SKU100807,Skin,Beauty,move,Fritz and Sons,469.26,219.83,284,1,12-02-2025 18:16
808,SKU100808,Thousand,Sports,case,Cook-Williams,6.95,5.56,51,1,24-08-2022 16:30
809,SKU100809,Significant,Clothing,popular,"Lewis, White and Taylor",34.65,25.4,567,1,25-12-2022 02:55
810,SKU100810,Floor,Beauty,next,Barnett-Pearson,998.93,404.81,663,1,21-03-2023 14:54
811,SKU100811,Weight,Clothing,dream,Carroll-Christensen,713.13,474.4,718,1,14-07-2023 23:47
812,SKU100812,Loss,Home,big,"Walton, Lowery and Reid",288.45,116.26,60,1,25-10-2023 17:32
813,SKU100813,Full,Beauty,myself,"Hughes, Rose and Johnson",368.67,271.3,885,1,04-06-2023 01:25
814,SKU100814,Dark,Beauty,care,"Lawrence, Morgan and Michael",450.09,299.43,445,1,08-12-2021 22:46
815,SKU100815,Specific,Clothing,recent,"Webb, Marshall and Jacobson",156.57,84.48,648,1,14-12-2021 12:24
816,SKU100816,Create,Electronics,chair,Paul Group,422.25,291.51,624,1,05-06-2025 12:59
817,SKU100817,Show,Beauty,me,Martinez-Little,965.44,536.6,954,1,12-04-2025 13:28
818,SKU100818,Write,Beauty,open,"Brooks, Williams and Anderson",995.43,431.89,38,1,20-02-2024 12:32
819,SKU100819,Manager,Sports,behavior,"Bonilla, Li and Kennedy",140.6,110.73,237,1,31-08-2022 17:59
820,SKU100820,Travel,Home,yard,"Wilson, Massey and Ochoa",932.6,723.49,453,1,30-10-2020 07:02
821,SKU100821,Race,Electronics,adult,Dunn LLC,488.9,362.72,544,1,20-04-2023 06:38
822,SKU100822,Those,Sports,action,Ayers PLC,309.41,218.3,518,1,28-02-2023 20:15
823,SKU100823,Our,Clothing,hair,Holland LLC,618.92,454.65,270,1,19-02-2023 11:17
824,SKU100824,Wall,Home,either,"Richards, Gomez and Buck",281.87,181.02,93,1,27-04-2024 01:21
825,SKU100825,Herself,Clothing,idea,Phillips-Scott,635.42,287.68,663,1,21-03-2024 12:35
826,SKU100826,Star,Electronics,commercial,Huff-Mitchell,479.9,321.97,688,0,31-12-2023 02:37
827,SKU100827,Number,Beauty,hit,Leonard-Davis,870.74,388.52,558,1,18-11-2020 02:17
828,SKU100828,Small,Home,because,"Cunningham, Reyes and Kemp",365.69,206.9,160,1,18-06-2023 01:18
829,SKU100829,Subject,Beauty,without,Ryan Inc,208.76,117.47,776,1,16-03-2024 22:42
830,SKU100830,Ability,Clothing,sell,"Ritter, Ward and Miller",497.5,225.28,918,1,08-02-2021 06:53
831,SKU100831,Animal,Home,risk,Daugherty-Bruce,323.18,228.37,150,1,19-10-2021 11:55
832,SKU100832,Half,Home,agree,Vaughn and Sons,254.86,118.54,582,1,01-11-2020 00:36
833,SKU100833,Color,Sports,perform,"Lang, Martinez and Ramirez",743.45,562.21,333,1,14-04-2022 23:56
834,SKU100834,Congress,Home,family,Williams PLC,169.95,68.48,907,1,23-04-2022 08:52
835,SKU100835,Building,Clothing,his,Wilson PLC,23.91,14.09,877,1,27-01-2023 07:08
836,SKU100836,Eye,Electronics,stage,"Garcia, Stark and Goodman",772.44,559.4,914,1,22-06-2021 00:00
837,SKU100837,Manager,Clothing,color,Hess-Hernandez,520.93,352.09,42,1,28-07-2021 20:25
838,SKU100838,Scene,Sports,force,Fernandez-Fuller,680.35,320.89,191,1,01-03-2023 09:32
839,SKU100839,Thing,Home,stand,Henry PLC,350.56,209.74,590,1,15-12-2022 06:55
840,SKU100840,Sound,Sports,finally,Townsend-Campbell,733.88,442.76,897,1,06-07-2021 04:01
841,SKU100841,And,Beauty,about,Patel LLC,631.89,355.46,974,1,28-07-2023 17:08
842,SKU100842,Drive,Electronics,create,Dudley-Thompson,221.5,90.54,376,1,02-04-2025 05:53
843,SKU100843,Value,Sports,although,"Huynh, Sanchez and Foster",137.31,96.72,147,1,13-11-2024 00:30
844,SKU100844,Language,Sports,among,Hughes Inc,937.39,655.21,471,1,29-11-2020 06:48
845,SKU100845,Unit,Home,population,"Stone, Kim and Ramirez",24.99,10.94,870,1,09-07-2023 01:39
846,SKU100846,Somebody,Home,age,"Thompson, Silva and Lewis",941.42,693.14,855,1,05-08-2022 11:01
847,SKU100847,Table,Clothing,bag,Medina Group,99.98,80.69,959,1,20-05-2023 09:20
848,SKU100848,Win,Sports,than,Rodriguez LLC,479.42,264.57,871,1,06-10-2024 09:46
849,SKU100849,Life,Home,involve,Brown and Sons,511.78,360.31,753,1,27-02-2023 04:41
850,SKU100850,See,Beauty,into,Taylor Ltd,240.19,143.59,601,1,01-11-2022 21:59
851,SKU100851,Allow,Clothing,brother,Burns Ltd,12.86,5.32,254,1,31-01-2022 02:27
852,SKU100852,Friend,Electronics,exactly,Miller-Miller,541.93,359.03,817,1,14-11-2024 04:28
853,SKU100853,Me,Home,exactly,Brown-Hayden,154.29,116.07,674,1,05-10-2020 23:02
854,SKU100854,Right,Sports,doctor,"Harris, Williams and Jones",393.39,303.87,704,1,21-07-2020 19:39
855,SKU100855,Performance,Sports,account,"Snyder, Rodriguez and Gibson",845.81,627.39,811,1,22-04-2021 15:25
856,SKU100856,Church,Electronics,ago,"Sanchez, Gonzales and Sanchez",273.48,144.85,162,1,16-04-2022 22:13
857,SKU100857,Citizen,Home,stand,Harris-King,927.13,435.39,156,1,24-06-2021 19:37
858,SKU100858,Able,Clothing,because,Martinez Inc,964.88,671.13,790,1,24-12-2023 10:13
859,SKU100859,Usually,Home,military,Snyder LLC,260.11,135.51,602,1,09-12-2020 14:33
860,SKU100860,Case,Beauty,government,"Martinez, Martinez and Scott",735.13,334.42,58,1,27-06-2021 11:15
861,SKU100861,Weight,Sports,sense,Hill Group,561.21,447.33,45,1,14-07-2022 07:29
862,SKU100862,Alone,Home,among,"Elliott, Buck and Cruz",435.36,290.25,619,1,30-01-2023 07:39
863,SKU100863,Price,Sports,difference,Fowler and Sons,343.17,142.97,673,1,05-10-2024 19:09
864,SKU100864,Future,Beauty,especially,Osborn-Williams,203.68,147.5,144,1,15-03-2024 19:16
865,SKU100865,Of,Sports,new,"West, Williams and Cross",149.97,99.28,15,1,29-04-2023 23:53
866,SKU100866,Central,Sports,option,Ramos Group,189.61,119.09,814,1,16-05-2021 07:03
867,SKU100867,Form,Home,real,Davis-Clark,751.45,383.59,649,1,11-11-2022 07:48
868,SKU100868,Break,Sports,father,"Ramirez, Smith and Duffy",379.72,208.8,934,1,21-03-2022 19:16
869,SKU100869,Which,Sports,success,Wilson Ltd,628.42,445.53,628,1,07-01-2023 07:16
870,SKU100870,Firm,Beauty,by,"Flores, Collins and Ferrell",144.47,78.53,541,1,03-09-2021 04:03
871,SKU100871,Structure,Electronics,statement,Luna Ltd,584.52,442.55,693,0,24-06-2023 13:44
872,SKU100872,Cultural,Beauty,boy,Flynn LLC,550.69,347.75,958,1,21-08-2023 04:48
873,SKU100873,Most,Electronics,right,Hood Ltd,35.9,15.47,471,1,05-10-2024 20:08
874,SKU100874,Be,Home,result,Williams-Neal,597.86,286.07,720,1,21-01-2021 04:06
875,SKU100875,Character,Beauty,to,"Mason, Hickman and Hamilton",248.26,208.03,30,1,15-12-2021 06:01
876,SKU100876,Enter,Beauty,material,"Reynolds, Hernandez and Mcintyre",337.03,219.49,293,1,18-02-2025 14:36
877,SKU100877,Yeah,Sports,image,Paul-Moreno,771.02,381.07,137,1,03-12-2023 08:10
878,SKU100878,Leader,Sports,always,Martinez Group,841.21,402.27,507,1,21-08-2021 11:38
879,SKU100879,Standard,Home,however,Jones-Mendoza,216.35,140.97,794,1,30-04-2023 19:48
880,SKU100880,Customer,Beauty,put,"Martinez, Salazar and Martinez",716.53,311.09,56,1,17-02-2022 03:40
881,SKU100881,Third,Home,focus,Bradley Group,236.77,189.74,47,1,25-06-2024 15:26
882,SKU100882,Join,Sports,ahead,"Mccann, Davis and Erickson",983.46,645.64,337,0,08-06-2022 01:31
883,SKU100883,Herself,Clothing,send,"King, Rivas and Guzman",378.92,273.65,180,1,06-05-2021 14:02
884,SKU100884,Budget,Electronics,son,Smith-Williams,125.92,93.39,67,1,12-05-2023 18:50
885,SKU100885,To,Sports,sport,"Pugh, Nelson and Carroll",848.99,520.12,170,1,06-01-2022 17:09
886,SKU100886,Other,Home,high,Peterson Ltd,714.83,508.69,107,1,21-03-2023 14:06
887,SKU100887,Letter,Sports,early,Cohen Ltd,964.7,540.77,316,1,24-07-2022 07:40
888,SKU100888,Cell,Home,trade,Lam LLC,221.12,101.5,109,1,21-11-2024 22:41
889,SKU100889,None,Electronics,religious,"Walker, Gordon and Hahn",491.87,221.83,315,1,03-07-2025 15:03
890,SKU100890,Finally,Clothing,reveal,Bennett-Rivera,248.28,115.02,538,1,08-09-2023 16:05
891,SKU100891,Attack,Clothing,war,Stark-Garcia,96.43,42.02,625,1,12-01-2025 13:41
892,SKU100892,Accept,Clothing,own,"Moore, Cross and Valenzuela",29.06,14.48,119,1,12-01-2021 14:02
893,SKU100893,Same,Sports,bill,"Lewis, Perez and Carrillo",134.64,81.33,91,1,19-11-2023 19:26
894,SKU100894,Organization,Clothing,sell,"Davis, Bowers and Ross",568.6,229.92,230,1,20-11-2020 14:57
895,SKU100895,Group,Electronics,travel,Villarreal and Sons,47.31,39.65,470,1,28-07-2022 15:33
896,SKU100896,Teacher,Electronics,thus,"Proctor, Thornton and Morris",839.72,622.22,230,1,02-04-2022 11:59
897,SKU100897,Personal,Beauty,military,Andersen Group,639.05,300.51,667,1,18-06-2021 14:14
898,SKU100898,Section,Electronics,whatever,Hill and Sons,219.25,131.98,180,1,05-09-2023 16:02
899,SKU100899,Always,Electronics,around,Carter-Owens,567.86,453.89,852,1,19-09-2022 04:59
900,SKU100900,International,Clothing,country,Potter-White,9.86,7.78,397,1,07-10-2023 17:35
901,SKU100901,Response,Sports,media,Conner Ltd,86.95,62.35,36,1,23-12-2022 00:49
902,SKU100902,Before,Home,his,"Navarro, Hahn and Ramsey",497.85,399.53,37,1,26-10-2023 23:12
903,SKU100903,He,Beauty,nation,"Snow, Adkins and Hunt",285.93,120.62,978,1,17-05-2023 17:44
904,SKU100904,Material,Home,check,Andrews PLC,436.74,340.27,706,1,20-10-2023 11:20
905,SKU100905,Analysis,Home,exactly,"Hood, Fuller and Evans",885.59,445.37,371,1,12-03-2025 20:34
906,SKU100906,Class,Sports,everything,"Johnson, Gutierrez and Wilcox",954.94,687.19,135,1,10-10-2020 02:08
907,SKU100907,Design,Beauty,purpose,Haynes Ltd,72.89,39.4,278,1,17-11-2021 03:30
908,SKU100908,Force,Clothing,weight,Herrera-Williams,123.92,63.19,681,1,14-06-2022 23:30
909,SKU100909,Administration,Home,soldier,Evans-Armstrong,730.58,403.33,226,1,02-04-2022 11:38
910,SKU100910,Choose,Home,report,Anderson-Savage,34.17,19.75,56,1,30-10-2023 20:31
911,SKU100911,Personal,Home,coach,Harvey-Duffy,934.56,724.95,300,0,29-03-2021 22:32
912,SKU100912,Pressure,Home,conference,Smith PLC,480.37,212.33,346,1,02-08-2021 11:57
913,SKU100913,Skill,Home,once,White and Sons,681.87,400.05,242,1,27-06-2021 05:02
914,SKU100914,You,Beauty,property,Morgan Inc,226.18,129.54,978,0,12-11-2023 00:07
915,SKU100915,Next,Beauty,team,"Briggs, Fleming and Wilson",483.11,236.86,103,1,14-08-2022 14:44
916,SKU100916,Expect,Electronics,behind,Whitney and Sons,874.22,357.33,28,1,17-03-2022 09:40
917,SKU100917,Author,Sports,situation,"Navarro, Kramer and Schwartz",301.95,174.02,499,1,07-09-2023 02:38
918,SKU100918,Water,Beauty,continue,"Gonzalez, Wolfe and Kennedy",97.06,52.37,246,1,14-09-2022 14:47
919,SKU100919,Fill,Electronics,create,Anderson-Martin,271.65,153,230,1,13-11-2021 00:44
920,SKU100920,Hard,Clothing,thing,Myers-Drake,769.7,621,888,1,28-04-2022 16:29
921,SKU100921,Deal,Clothing,actually,Mueller Inc,513.32,361.37,397,1,29-04-2023 16:11
922,SKU100922,Writer,Electronics,why,"Smith, Griffin and Martin",291.14,137.59,514,1,03-12-2022 00:08
923,SKU100923,Son,Home,ahead,Harris-Weber,647.38,433.11,218,1,15-02-2025 14:30
924,SKU100924,Hand,Electronics,southern,"Lewis, Wallace and Thomas",99.45,83.53,614,1,09-04-2022 15:30
925,SKU100925,Painting,Electronics,moment,Thomas-York,931.66,375.58,863,1,18-04-2022 00:59
926,SKU100926,Someone,Electronics,view,"Schmidt, Evans and Morrison",852.39,634.64,467,0,13-12-2022 09:13
927,SKU100927,Prevent,Beauty,leave,"Sharp, Harvey and Strickland",124.38,104.78,947,1,25-01-2021 02:29
928,SKU100928,American,Clothing,just,Flores LLC,815.68,495.66,821,1,07-10-2022 10:39
929,SKU100929,Matter,Home,step,Mayer PLC,404.24,322.76,677,1,02-05-2025 18:35
930,SKU100930,Language,Clothing,case,"Jenkins, Powell and House",639.19,403.87,200,1,16-08-2023 08:33
931,SKU100931,Group,Beauty,notice,Richards PLC,675.5,375.31,900,1,24-05-2025 16:20
932,SKU100932,In,Sports,look,Mora-Smith,638.28,494.18,803,0,13-07-2025 06:35
933,SKU100933,Peace,Clothing,human,"Mullins, Gilbert and Walker",15.11,12.08,865,0,26-02-2024 03:25
934,SKU100934,City,Electronics,kid,Larson-Newman,557.93,345.23,848,1,21-02-2021 15:47
935,SKU100935,Contain,Clothing,production,Richards-Allen,784.08,433.37,499,1,26-01-2024 22:36
936,SKU100936,Detail,Home,establish,Brown PLC,298.88,153.52,739,0,17-04-2024 22:31
937,SKU100937,Computer,Beauty,administration,Anderson Inc,861.19,526.24,958,1,13-07-2021 16:57
938,SKU100938,Husband,Clothing,voice,Hartman Group,298.96,148.9,372,1,03-06-2025 02:13
939,SKU100939,Information,Electronics,green,Robinson Group,358.35,297.69,50,1,05-12-2023 00:51
940,SKU100940,Table,Sports,money,"Miles, Bailey and Barker",619.13,252.8,736,1,21-12-2020 15:57
941,SKU100941,Type,Clothing,perhaps,Lewis Ltd,308.49,150.58,434,1,24-12-2023 03:30
942,SKU100942,Note,Home,mother,"Martin, Jones and Moore",258.01,197.42,607,1,10-06-2022 14:48
943,SKU100943,Model,Beauty,although,"Douglas, Guerrero and Smith",415.77,183.68,25,1,30-08-2024 04:14
944,SKU100944,Own,Electronics,notice,"Scott, Anderson and Nixon",940.71,486.8,660,1,16-10-2024 21:34
945,SKU100945,Book,Clothing,happy,Lindsey-Martinez,267.8,159.01,452,1,07-08-2021 04:59
946,SKU100946,Themselves,Sports,address,"Turner, Sullivan and Glover",836.86,492.29,302,1,03-08-2022 23:07
947,SKU100947,As,Home,skin,"Jones, Gardner and Howell",63.95,37.89,177,1,08-03-2024 15:47
948,SKU100948,Successful,Home,develop,"Jackson, Brown and Johnson",338.95,274.09,676,1,03-07-2023 20:10
949,SKU100949,Cold,Sports,life,Gordon-Martinez,192.27,141.19,431,1,10-08-2020 12:57
950,SKU100950,Soon,Beauty,left,"Snyder, Smith and Todd",190.78,78.73,354,1,15-06-2025 15:30
951,SKU100951,Next,Electronics,unit,"Velez, Hart and Vargas",73.92,41.87,98,1,10-02-2025 07:05
952,SKU100952,As,Electronics,firm,"Calderon, Morgan and Schneider",977.58,588.61,359,1,13-08-2023 09:40
953,SKU100953,Season,Electronics,style,"Hartman, Tapia and Downs",271.82,128.88,456,1,18-08-2022 04:28
954,SKU100954,Foreign,Beauty,second,Garrison-Porter,208.15,153.99,760,1,31-12-2020 22:43
955,SKU100955,Imagine,Beauty,lot,Lozano LLC,632.43,282.38,167,1,01-07-2024 18:16
956,SKU100956,Camera,Clothing,this,Hodges-Ross,426.17,297.22,444,0,28-03-2024 12:08
957,SKU100957,Guess,Sports,music,Strickland Group,140.93,60.23,291,1,15-07-2023 00:48
958,SKU100958,Career,Sports,share,"Salazar, Taylor and Hicks",722.25,560.84,385,1,30-04-2023 00:43
959,SKU100959,Go,Home,kind,"Rubio, Bryant and Rodriguez",557.23,312.06,338,1,08-07-2024 03:22
960,SKU100960,Discuss,Electronics,nearly,Edwards Inc,557.31,454.08,762,1,04-07-2023 23:06
961,SKU100961,Ability,Clothing,thank,"Mckenzie, Davis and Moody",650.53,552.58,253,1,15-08-2021 12:35
962,SKU100962,Small,Beauty,Mrs,Pearson and Sons,829.03,545.6,158,1,05-01-2025 02:45
963,SKU100963,Mr,Beauty,son,"Foster, Love and Mccoy",883.37,703.41,905,1,12-06-2023 16:18
964,SKU100964,Science,Beauty,sit,Baldwin-Adams,434.77,175.53,352,1,15-08-2020 17:35
965,SKU100965,Appear,Home,voice,Weiss-Reed,765.89,343.26,541,1,04-02-2024 00:52
966,SKU100966,Do,Home,view,Blanchard Ltd,157.36,111.34,11,1,24-07-2020 09:49
967,SKU100967,Author,Beauty,while,"Davis, Preston and Osborne",939.14,659.9,779,1,30-10-2023 11:20
968,SKU100968,Wrong,Electronics,drive,Johnson and Sons,833.72,377.69,881,1,24-07-2020 19:25
969,SKU100969,Offer,Clothing,its,"Gates, Leonard and Mason",792.7,505.82,190,1,04-12-2020 11:09
970,SKU100970,Particular,Electronics,tree,Dickerson Group,209.13,140.56,870,1,08-09-2023 12:14
971,SKU100971,Church,Sports,final,Coffey and Sons,198.79,166.36,224,1,01-07-2025 13:42
972,SKU100972,Finally,Electronics,whether,Phillips-Smith,735.28,473.2,232,1,30-04-2022 03:42
973,SKU100973,Cover,Sports,notice,"Carter, Porter and Jones",529.66,216.29,652,1,25-05-2025 13:01
974,SKU100974,Interesting,Electronics,him,Pearson-Taylor,792.79,528.48,595,1,02-02-2024 14:06
975,SKU100975,Girl,Electronics,scientist,Diaz Group,127.4,51.96,864,1,01-09-2022 17:27
976,SKU100976,Rock,Beauty,spend,Patel-Smith,106.04,64.28,362,0,09-04-2024 05:30
977,SKU100977,Lead,Clothing,data,Strickland-Simon,296.77,240.41,356,1,03-10-2024 00:03
978,SKU100978,Nearly,Beauty,size,"Acosta, Johnson and Walker",280.96,219.81,966,0,12-11-2024 03:03
979,SKU100979,Deal,Beauty,realize,Bennett Ltd,120.78,65.13,465,1,23-09-2021 08:08
980,SKU100980,Maintain,Clothing,my,"Pollard, Gray and Pearson",473.47,307.06,251,1,03-06-2023 10:23
981,SKU100981,Test,Clothing,close,Rodriguez-Morales,693.37,475.08,423,1,05-08-2024 04:07
982,SKU100982,Art,Sports,in,Aguilar Ltd,610.24,408.71,639,1,25-09-2021 22:11
983,SKU100983,Eat,Home,share,Huang-Bird,380.25,278.19,168,1,25-11-2023 04:30
984,SKU100984,Strong,Home,forward,"Perkins, Hoffman and Jones",222.35,185.32,500,1,20-05-2025 10:08
985,SKU100985,Second,Beauty,use,"Harper, Cruz and Moore",194.7,153.38,80,1,12-06-2025 01:28
986,SKU100986,Process,Sports,morning,Beck PLC,988.35,540.54,783,1,03-01-2025 12:38
987,SKU100987,Finish,Clothing,low,Lowery and Sons,806.73,362.34,64,1,21-12-2020 14:40
988,SKU100988,Television,Sports,list,Rodriguez-Martinez,311.65,127.61,406,1,01-12-2022 08:04
989,SKU100989,Under,Beauty,choose,Johnson Group,856.65,400.6,798,1,18-02-2025 15:03
990,SKU100990,Board,Electronics,red,Campbell-Brown,387.73,276.38,656,1,01-07-2022 14:42
991,SKU100991,Vote,Electronics,several,Taylor Inc,434.3,355.98,597,1,07-07-2022 18:23
992,SKU100992,Friend,Clothing,catch,Dixon and Sons,793.48,374.57,190,1,08-08-2024 11:48
993,SKU100993,Product,Clothing,rate,"Simon, Brown and Rogers",430.62,218.82,746,1,16-02-2024 15:23
994,SKU100994,Small,Electronics,talk,"Collins, West and Estes",465.18,297.88,223,0,31-08-2023 09:48
995,SKU100995,Ability,Clothing,future,Blake Ltd,527.9,273.59,76,1,09-08-2024 12:12
996,SKU100996,Image,Electronics,education,Hudson-Ho,860.19,530.48,824,1,08-09-2022 14:48
997,SKU100997,Certainly,Electronics,really,Brown PLC,563.73,330.53,111,1,08-05-2024 02:43
998,SKU100998,Past,Home,mission,"Phillips, Mitchell and Gonzalez",290.52,166.12,25,1,28-03-2025 19:26
999,SKU100999,Service,Home,attorney,"Davis, Long and Martinez",259.06,166.42,750,1,12-02-2024 13:35
1000,SKU101000,Compare,Clothing,case,Miller Group,125.44,96.74,954,1,19-03-2022 07:06
